StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_1,Q15,Q16,Q16_7_TEXT,SC0,SC1,SC2,SC3,SC4
2022-03-22 20:39:11,2022-03-22 20:41:24,IP Address,24.126.169.215,100,133,True,2022-03-22 20:41:25,R_3PN0XTW6UDkPKbl,,,,,34.110992431640625,-84.30249786376953125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,4. Very,3. Average,4. Very,3. Average,4. Very,4. Agree,4. Agree,4. Agree,2. Disagree,4. Agree,4. Agree,3. Neutral,4. Agree,3. Neutral,4. Agree,4. Agree,2. Disagree,3. Neutral,A little more intelligent,Much better at preaching,Female,25-34 years old,2-4 years,Once per week,Regular volunteer,3. Somewhat,0-99,Predominantly White,,14,11,12,17,16
2022-03-22 20:35:51,2022-03-22 20:44:56,IP Address,174.212.170.131,100,545,True,2022-03-22 20:44:56,R_1LveF9Jc2euJ2cn,,,,,36.105194091796875,-86.6591033935546875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,2. Somewhat,3. Average,3. Average,3. Average,3. Average,3. Average,3. Neutral,2. Disagree,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at preaching,Male,55-64 years old,5-8 years,More than once per week,Regular volunteer,3. Somewhat,0-99,Predominantly White,,12,8,8,20,22
2022-03-22 20:33:02,2022-03-22 20:52:00,IP Address,24.179.85.219,100,1138,True,2022-03-22 20:52:00,R_3soWNPal5dECLTs,,,,,35.0970001220703125,-85.58969879150390625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,3. Average,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at interacting with people,Female,45-54 years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,0-99,Predominantly White,,18,15,15,24,25
2022-03-22 20:56:09,2022-03-22 20:58:51,IP Address,68.190.48.200,100,161,True,2022-03-22 20:58:51,R_2cnmo8a7jNBclob,,,,,34.113800048828125,-83.9990997314453125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,3. Average,2. Somewhat,3. Average,3. Average,3. Average,3. Neutral,3. Neutral,3. Neutral,4. Agree,3. Neutral,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,45-54 years old,8+ years,Once per week,Regular attender,4. Well,200-499,Predominantly White,,11,9,9,17,20
2022-03-22 20:57:18,2022-03-22 21:02:10,IP Address,75.139.131.21,100,291,True,2022-03-22 21:02:10,R_2q7U84VVYE2cGIa,,,,,34.113800048828125,-83.9990997314453125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,25-34 years old,5-8 years,Once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,18,15,15,24,23
2022-03-22 20:18:28,2022-03-22 21:05:15,IP Address,174.249.176.147,100,2806,True,2022-03-22 21:05:16,R_3NQhrrYJiZ3kRmM,,,,,33.7657012939453125,-84.29509735107421875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Male,35-44 years old,5-8 years,Once per week,Regular attender,5. Quite Well,200-499,Predominantly White,,20,15,15,25,25
2022-03-22 21:03:12,2022-03-22 21:05:37,IP Address,104.13.94.53,100,145,True,2022-03-22 21:05:37,R_1CIINxzAdAGLHTM,,,,,34.034393310546875,-84.60019683837890625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,5. Extremely,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,25-34 years old,0-1 year,Almost never or never,Regular attender,2. Slightly,2000+,Predominantly White,,17,12,15,20,20
2022-03-22 21:05:14,2022-03-22 21:08:25,IP Address,76.27.131.218,100,191,True,2022-03-22 21:08:27,R_2QsPAGnaaarz309,,,,,35.07879638671875,-85.0630035400390625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,A little more intelligent,A little better at preaching,Male,45-54 years old,2-4 years,Once per week,Regular volunteer,4. Well,100-199,Predominantly White,,16,14,14,24,22
2022-03-22 21:05:59,2022-03-22 21:11:05,IP Address,75.139.131.220,100,306,True,2022-03-22 21:11:06,R_3qvRxaQmAyFBYhX,,,,,34.113800048828125,-83.9990997314453125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,25-34 years old,5-8 years,More than once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,20,15,12,25,24
2022-03-22 21:18:11,2022-03-22 21:21:27,IP Address,99.6.201.68,100,196,True,2022-03-22 21:21:27,R_2bHPAWwUVVbw5ko,,,,,34.1793975830078125,-83.90160369873046875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,3. Average,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at preaching,Female,25-34 years old,5-8 years,Once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,18,15,15,25,25
2022-03-22 21:22:15,2022-03-22 21:27:22,IP Address,76.27.136.76,100,307,True,2022-03-22 21:27:23,R_2uKRfOrq0ousbtK,,,,,35.07879638671875,-85.0630035400390625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,55-64 years old,2-4 years,Once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,19,14,15,21,25
2022-03-22 21:25:37,2022-03-22 21:27:54,IP Address,71.12.151.131,100,137,True,2022-03-22 21:27:55,R_29t3cuxp7nAuq9P,,,,,34.1793975830078125,-83.90160369873046875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,25-34 years old,8+ years,Once per week,Regular attender,5. Quite Well,200-499,Predominantly White,,16,15,13,23,25
2022-03-22 21:26:25,2022-03-22 21:32:32,IP Address,174.80.6.3,100,366,True,2022-03-22 21:32:32,R_1joJIfjKQ3ZOpeA,,,,,34.782806396484375,-84.933197021484375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,Much better at preaching,Male,45-54 years old,2-4 years,More than once per week,Leadership position,4. Well,0-99,Predominantly White,,15,11,14,21,25
2022-03-22 21:37:58,2022-03-22 21:41:12,IP Address,174.209.106.45,100,194,True,2022-03-22 21:41:12,R_3kdYnN7BR4pkeJr,,,,,33.822906494140625,-84.3535003662109375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,4. Very,5. Extremely,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,A little better at interacting with people,Female,35-44 years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,200-499,Predominantly White,,16,14,12,23,25
2022-03-22 21:56:25,2022-03-22 21:58:53,IP Address,172.58.3.235,100,148,True,2022-03-22 21:58:54,R_b75TfE5xTtyEqDn,,,,,33.8231048583984375,-84.32579803466796875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,2. Disagree,4. Agree,A little more friendly,A little better at interacting with people,Female,35-44 years old,0-1 year,Once per week,Regular volunteer,4. Well,500-1999,Multiracial,,16,12,14,22,18
2022-03-22 22:00:19,2022-03-22 22:02:45,IP Address,67.141.10.164,100,145,True,2022-03-22 22:02:45,R_2EFBPnC8NuUYGZc,,,,,31.94720458984375,-81.93890380859375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,18-24 years old,5-8 years,Once per week,Regular attender,3. Somewhat,100-199,Predominantly White,,16,12,15,24,21
2022-03-22 22:11:06,2022-03-22 22:15:16,IP Address,174.212.99.223,100,250,True,2022-03-22 22:15:17,R_1yOMghIlDeOjzsl,,,,,36.1670989990234375,-86.786102294921875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,4. Very,5. Strongly Agree,4. Agree,5. Strongly Agree,3. Neutral,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at preaching,Female,55-64 years old,8+ years,Almost never or never,Regular attender,2. Slightly,2000+,Predominantly White,,18,15,14,20,21
2022-03-22 22:33:19,2022-03-22 22:35:46,IP Address,206.85.117.70,100,147,True,2022-03-22 22:35:47,R_245ToEqd34WNuHP,,,,,32.6194000244140625,-85.1840972900390625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,18-24 years old,8+ years,More than once per week,Regular volunteer,5. Quite Well,200-499,Predominantly White,,18,14,14,25,25
2022-03-22 22:38:34,2022-03-22 22:41:58,IP Address,107.127.28.127,100,204,True,2022-03-22 22:41:59,R_2DSuPFMnMpYDoaV,,,,,33.906005859375,-84.18399810791015625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,35-44 years old,2-4 years,Once per week,Regular attender,4. Well,500-1999,Predominantly White,,20,15,15,24,24
2022-03-22 22:38:17,2022-03-22 22:43:11,IP Address,75.139.151.152,100,293,True,2022-03-22 22:43:11,R_10INcolIANlq5w3,,,,,34.113800048828125,-83.9990997314453125,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,45-54 years old,2-4 years,Once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,16,15,15,22,25
2022-03-22 22:50:27,2022-03-22 22:53:43,IP Address,24.125.221.136,100,195,True,2022-03-22 22:53:43,R_1pATD8RLVAp6Y1e,,,,,34.0796966552734375,-83.93280029296875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,Much more friendly,Much better at interacting with people,Female,35-44 years old,5-8 years,Once per week,Regular attender,4. Well,200-499,Predominantly White,,20,15,15,25,25
2022-03-22 23:09:09,2022-03-22 23:14:05,IP Address,68.252.217.21,100,296,True,2022-03-22 23:14:06,R_2z84tzvqMzKfRLi,,,,,34.0796966552734375,-83.93280029296875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,3. Average,3. Average,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,3. Neutral,4. Agree,4. Agree,5. Strongly Agree,4. Agree,3. Neutral,4. Agree,4. Agree,3. Neutral,4. Agree,A little more friendly,A little better at preaching,Female,35-44 years old,0-1 year,Almost never or never,Regular attender,3. Somewhat,200-499,Predominantly White,,16,10,15,20,18
2022-03-22 23:37:50,2022-03-22 23:40:52,IP Address,172.58.6.226,100,181,True,2022-03-22 23:40:53,R_277q6nirvvjGaV9,,,,,33.8231048583984375,-84.32579803466796875,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Male,25-34 years old,8+ years,More than once per week,Leadership position,5. Quite Well,0-99,Predominantly White,,20,14,15,25,25
2022-03-23 03:56:20,2022-03-23 03:59:24,IP Address,73.83.129.12,100,184,True,2022-03-23 03:59:24,R_3FKZbdZSECGO5MP,,,,,47.64630126953125,-122.5330963134765625,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,3. Average,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,3. Neutral,2. Disagree,4. Agree,4. Agree,3. Neutral,4. Agree,3. Neutral,4. Agree,3. Neutral,3. Neutral,4. Agree,A little more intelligent,A little better at preaching,Male,25-34 years old,5-8 years,Almost never or never,Leadership position,4. Well,0-99,Predominantly White,,16,10,11,17,17
2022-03-23 04:54:05,2022-03-23 04:56:50,IP Address,108.196.62.13,100,164,True,2022-03-23 04:56:50,R_riHH5zQWI2F0t6V,,,,,35.1996002197265625,-84.85250091552734375,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,A little more friendly,A little better at interacting with people,Male,35-44 years old,2-4 years,More than once per week,Regular volunteer,4. Well,100-199,Predominantly White,,18,15,14,23,24
